product_name,sugar_g,carbs_g,calories,sodium_mg,fat_g,age_group,bmi_category,diabetes_type,label
cemcem pilus rasa keju panggang,0.0,13.0,100.0,270.0,5.0,adult,normal,1,Caution
cemcem pilus rasa keju panggang,0.0,13.0,100.0,270.0,5.0,adult,overweight,2,Caution
cemcem pilus rasa keju panggang,0.0,13.0,100.0,270.0,5.0,elderly,normal,2,Caution
cemcem pilus rasa keju panggang,0.0,13.0,100.0,270.0,5.0,child,normal,1,Caution
cemcem pilus rasa keju panggang,0.0,13.0,100.0,270.0,5.0,child,normal,0,Recommended
Pronas kornet ayam,0.0,5.0,70.0,0.0,3.0,adult,normal,0,Recommended
Pronas kornet ayam,0.0,5.0,70.0,0.0,3.0,adult,overweight,0,Recommended
Pronas kornet ayam,0.0,5.0,70.0,0.0,3.0,adult,normal,1,Recommended
Pronas kornet ayam,0.0,5.0,70.0,0.0,3.0,adult,overweight,2,Recommended
Pronas kornet ayam,0.0,5.0,70.0,0.0,3.0,elderly,normal,2,Recommended
Pronas kornet ayam,0.0,5.0,70.0,0.0,3.0,child,normal,1,Recommended
Pronas kornet ayam,0.0,5.0,70.0,0.0,3.0,child,normal,0,Recommended
"Tebu terubuk (lilin), segar",0.0,3.0,30.0,699.0,0.4,adult,normal,0,Recommended
"Tebu terubuk (lilin), segar",0.0,3.0,30.0,699.0,0.4,adult,overweight,0,Recommended
"Tebu terubuk (lilin), segar",0.0,3.0,30.0,699.0,0.4,adult,normal,1,Caution
"Tebu terubuk (lilin), segar",0.0,3.0,30.0,699.0,0.4,adult,overweight,2,Caution
"Tebu terubuk (lilin), segar",0.0,3.0,30.0,699.0,0.4,elderly,normal,2,Caution
"Tebu terubuk (lilin), segar",0.0,3.0,30.0,699.0,0.4,child,normal,1,Caution
"Tebu terubuk (lilin), segar",0.0,3.0,30.0,699.0,0.4,child,normal,0,Recommended
Bentul kukus,0.0,15.4,71.0,0.0,0.3,adult,normal,0,Recommended
Bentul kukus,0.0,15.4,71.0,0.0,0.3,adult,overweight,0,Recommended
Bentul kukus,0.0,15.4,71.0,0.0,0.3,adult,normal,1,Recommended
Bentul kukus,0.0,15.4,71.0,0.0,0.3,adult,overweight,2,Caution
Bentul kukus,0.0,15.4,71.0,0.0,0.3,elderly,normal,2,Caution
Bentul kukus,0.0,15.4,71.0,0.0,0.3,child,normal,1,Recommended
Bentul kukus,0.0,15.4,71.0,0.0,0.3,child,normal,0,Recommended
"Nanas palembang, segar",0.0,13.3,58.0,7.0,0.2,adult,normal,0,Recommended
"Nanas palembang, segar",0.0,13.3,58.0,7.0,0.2,adult,overweight,0,Recommended
"Nanas palembang, segar",0.0,13.3,58.0,7.0,0.2,adult,normal,1,Recommended
"Nanas palembang, segar",0.0,13.3,58.0,7.0,0.2,adult,overweight,2,Recommended
"Nanas palembang, segar",0.0,13.3,58.0,7.0,0.2,elderly,normal,2,Recommended
"Nanas palembang, segar",0.0,13.3,58.0,7.0,0.2,child,normal,1,Recommended
"Nanas palembang, segar",0.0,13.3,58.0,7.0,0.2,child,normal,0,Recommended
"Empal (daging) goreng, masakan",0.0,10.1,248.0,848.0,6.9,adult,normal,0,Caution
"Empal (daging) goreng, masakan",0.0,10.1,248.0,848.0,6.9,adult,overweight,0,Caution
"Empal (daging) goreng, masakan",0.0,10.1,248.0,848.0,6.9,adult,normal,1,Caution
"Empal (daging) goreng, masakan",0.0,10.1,248.0,848.0,6.9,adult,overweight,2,Not Recommended
"Empal (daging) goreng, masakan",0.0,10.1,248.0,848.0,6.9,elderly,normal,2,Not Recommended
"Empal (daging) goreng, masakan",0.0,10.1,248.0,848.0,6.9,child,normal,1,Caution
"Empal (daging) goreng, masakan",0.0,10.1,248.0,848.0,6.9,child,normal,0,Caution
"Ikan Paling, segar",0.0,0.0,303.0,43.0,27.0,adult,normal,0,Caution
"Ikan Paling, segar",0.0,0.0,303.0,43.0,27.0,adult,overweight,0,Caution
"Ikan Paling, segar",0.0,0.0,303.0,43.0,27.0,adult,normal,1,Caution
"Ikan Paling, segar",0.0,0.0,303.0,43.0,27.0,adult,overweight,2,Not Recommended
"Ikan Paling, segar",0.0,0.0,303.0,43.0,27.0,elderly,normal,2,Not Recommended
"Ikan Paling, segar",0.0,0.0,303.0,43.0,27.0,child,normal,1,Caution
"Ikan Paling, segar",0.0,0.0,303.0,43.0,27.0,child,normal,0,Caution
Esprecielo caramel macchiato,10.0,17.0,110.0,0.0,4.0,adult,normal,0,Recommended
Esprecielo caramel macchiato,10.0,17.0,110.0,0.0,4.0,adult,overweight,0,Caution
Esprecielo caramel macchiato,10.0,17.0,110.0,0.0,4.0,adult,normal,1,Caution
Esprecielo caramel macchiato,10.0,17.0,110.0,0.0,4.0,adult,overweight,2,Caution
Esprecielo caramel macchiato,10.0,17.0,110.0,0.0,4.0,elderly,normal,2,Caution
Esprecielo caramel macchiato,10.0,17.0,110.0,0.0,4.0,child,normal,1,Caution
Esprecielo caramel macchiato,10.0,17.0,110.0,0.0,4.0,child,normal,0,Recommended
Starbucks Espresso Brownie,30.0,43.0,370.0,115.0,21.0,adult,normal,0,Not Recommended
Starbucks Espresso Brownie,30.0,43.0,370.0,115.0,21.0,adult,overweight,0,Not Recommended
Starbucks Espresso Brownie,30.0,43.0,370.0,115.0,21.0,adult,normal,1,Not Recommended
Starbucks Espresso Brownie,30.0,43.0,370.0,115.0,21.0,adult,overweight,2,Not Recommended
Starbucks Espresso Brownie,30.0,43.0,370.0,115.0,21.0,elderly,normal,2,Not Recommended
Starbucks Espresso Brownie,30.0,43.0,370.0,115.0,21.0,child,normal,1,Not Recommended
Starbucks Espresso Brownie,30.0,43.0,370.0,115.0,21.0,child,normal,0,Not Recommended
Piatos iga penyet,0.0,7.0,60.0,80.0,3.5,adult,normal,0,Recommended
Piatos iga penyet,0.0,7.0,60.0,80.0,3.5,adult,overweight,0,Recommended
Piatos iga penyet,0.0,7.0,60.0,80.0,3.5,adult,normal,1,Recommended
Piatos iga penyet,0.0,7.0,60.0,80.0,3.5,adult,overweight,2,Caution
Piatos iga penyet,0.0,7.0,60.0,80.0,3.5,elderly,normal,2,Caution
Piatos iga penyet,0.0,7.0,60.0,80.0,3.5,child,normal,1,Recommended
Piatos iga penyet,0.0,7.0,60.0,80.0,3.5,child,normal,0,Recommended
piattos iga penyet,0.0,13.0,60.0,160.0,7.0,adult,normal,0,Recommended
piattos iga penyet,0.0,13.0,60.0,160.0,7.0,adult,overweight,0,Recommended
piattos iga penyet,0.0,13.0,60.0,160.0,7.0,adult,normal,1,Recommended
piattos iga penyet,0.0,13.0,60.0,160.0,7.0,adult,overweight,2,Caution
piattos iga penyet,0.0,13.0,60.0,160.0,7.0,elderly,normal,2,Caution
piattos iga penyet,0.0,13.0,60.0,160.0,7.0,child,normal,1,Recommended
piattos iga penyet,0.0,13.0,60.0,160.0,7.0,child,normal,0,Recommended
Pia 100 Rasa Kacang Hijau,0.0,17.0,100.0,15.0,3.0,adult,normal,0,Recommended
Pia 100 Rasa Kacang Hijau,0.0,17.0,100.0,15.0,3.0,adult,overweight,0,Recommended
Pia 100 Rasa Kacang Hijau,0.0,17.0,100.0,15.0,3.0,adult,normal,1,Recommended
Pia 100 Rasa Kacang Hijau,0.0,17.0,100.0,15.0,3.0,adult,overweight,2,Caution
Pia 100 Rasa Kacang Hijau,0.0,17.0,100.0,15.0,3.0,elderly,normal,2,Caution
Pia 100 Rasa Kacang Hijau,0.0,17.0,100.0,15.0,3.0,child,normal,1,Recommended
Pia 100 Rasa Kacang Hijau,0.0,17.0,100.0,15.0,3.0,child,normal,0,Recommended
japato potato chips rasa rumput laut,0.0,15.0,150.0,150.0,10.0,adult,normal,0,Recommended
japato potato chips rasa rumput laut,0.0,15.0,150.0,150.0,10.0,adult,overweight,0,Recommended
japato potato chips rasa rumput laut,0.0,15.0,150.0,150.0,10.0,adult,normal,1,Caution
japato potato chips rasa rumput laut,0.0,15.0,150.0,150.0,10.0,adult,overweight,2,Caution
japato potato chips rasa rumput laut,0.0,15.0,150.0,150.0,10.0,elderly,normal,2,Caution
japato potato chips rasa rumput laut,0.0,15.0,150.0,150.0,10.0,child,normal,1,Caution
japato potato chips rasa rumput laut,0.0,15.0,150.0,150.0,10.0,child,normal,0,Recommended
Pork rib,0.0,0.0,211.0,0.0,12.01,adult,normal,0,Recommended
Pork rib,0.0,0.0,211.0,0.0,12.01,adult,overweight,0,Caution
Pork rib,0.0,0.0,211.0,0.0,12.01,adult,normal,1,Caution
Pork rib,0.0,0.0,211.0,0.0,12.01,adult,overweight,2,Not Recommended
Pork rib,0.0,0.0,211.0,0.0,12.01,elderly,normal,2,Not Recommended
Pork rib,0.0,0.0,211.0,0.0,12.01,child,normal,1,Caution
Pork rib,0.0,0.0,211.0,0.0,12.01,child,normal,0,Recommended
Kacang tanah sangan,0.0,24.1,560.0,34.0,43.0,adult,normal,0,Caution
Kacang tanah sangan,0.0,24.1,560.0,34.0,43.0,adult,overweight,0,Caution
Kacang tanah sangan,0.0,24.1,560.0,34.0,43.0,adult,normal,1,Not Recommended
Kacang tanah sangan,0.0,24.1,560.0,34.0,43.0,adult,overweight,2,Not Recommended
Kacang tanah sangan,0.0,24.1,560.0,34.0,43.0,elderly,normal,2,Not Recommended
Kacang tanah sangan,0.0,24.1,560.0,34.0,43.0,child,normal,1,Not Recommended
Kacang tanah sangan,0.0,24.1,560.0,34.0,43.0,child,normal,0,Caution
Frozen food Puff Pastry Sheet,0.0,18.0,200.0,0.0,13.0,adult,normal,0,Recommended
Frozen food Puff Pastry Sheet,0.0,18.0,200.0,0.0,13.0,adult,overweight,0,Caution
Frozen food Puff Pastry Sheet,0.0,18.0,200.0,0.0,13.0,adult,normal,1,Caution
Frozen food Puff Pastry Sheet,0.0,18.0,200.0,0.0,13.0,adult,overweight,2,Not Recommended
Frozen food Puff Pastry Sheet,0.0,18.0,200.0,0.0,13.0,elderly,normal,2,Not Recommended
Frozen food Puff Pastry Sheet,0.0,18.0,200.0,0.0,13.0,child,normal,1,Caution
Frozen food Puff Pastry Sheet,0.0,18.0,200.0,0.0,13.0,child,normal,0,Recommended
Cheetos Puffs,0.9,16.0,160.0,0.0,10.0,adult,normal,0,Recommended
Cheetos Puffs,0.9,16.0,160.0,0.0,10.0,adult,overweight,0,Recommended
Cheetos Puffs,0.9,16.0,160.0,0.0,10.0,adult,normal,1,Caution
Cheetos Puffs,0.9,16.0,160.0,0.0,10.0,adult,overweight,2,Caution
Cheetos Puffs,0.9,16.0,160.0,0.0,10.0,elderly,normal,2,Caution
Cheetos Puffs,0.9,16.0,160.0,0.0,10.0,child,normal,1,Caution
Cheetos Puffs,0.9,16.0,160.0,0.0,10.0,child,normal,0,Recommended
Promina puff rasa blueberry,0.0,10.0,80.0,0.0,3.0,adult,normal,0,Recommended
Promina puff rasa blueberry,0.0,10.0,80.0,0.0,3.0,adult,overweight,0,Recommended
Promina puff rasa blueberry,0.0,10.0,80.0,0.0,3.0,adult,normal,1,Recommended
Promina puff rasa blueberry,0.0,10.0,80.0,0.0,3.0,adult,overweight,2,Recommended
Promina puff rasa blueberry,0.0,10.0,80.0,0.0,3.0,elderly,normal,2,Recommended
Promina puff rasa blueberry,0.0,10.0,80.0,0.0,3.0,child,normal,1,Recommended
Promina puff rasa blueberry,0.0,10.0,80.0,0.0,3.0,child,normal,0,Recommended
Floridina Orange Pulp & Coco Bitz,19.0,21.0,90.0,25.0,0.0,adult,normal,0,Recommended
Floridina Orange Pulp & Coco Bitz,19.0,21.0,90.0,25.0,0.0,adult,overweight,0,Recommended
Floridina Orange Pulp & Coco Bitz,19.0,21.0,90.0,25.0,0.0,adult,normal,1,Not Recommended
Floridina Orange Pulp & Coco Bitz,19.0,21.0,90.0,25.0,0.0,adult,overweight,2,Not Recommended
Floridina Orange Pulp & Coco Bitz,19.0,21.0,90.0,25.0,0.0,elderly,normal,2,Not Recommended
Floridina Orange Pulp & Coco Bitz,19.0,21.0,90.0,25.0,0.0,child,normal,1,Not Recommended
Floridina Orange Pulp & Coco Bitz,19.0,21.0,90.0,25.0,0.0,child,normal,0,Caution
Minute Maid Pulpy rasa jambu,22.0,23.0,0.0,20.0,0.0,adult,normal,0,Recommended
Minute Maid Pulpy rasa jambu,22.0,23.0,0.0,20.0,0.0,adult,overweight,0,Caution
Minute Maid Pulpy rasa jambu,22.0,23.0,0.0,20.0,0.0,adult,normal,1,Not Recommended
Minute Maid Pulpy rasa jambu,22.0,23.0,0.0,20.0,0.0,adult,overweight,2,Not Recommended
Minute Maid Pulpy rasa jambu,22.0,23.0,0.0,20.0,0.0,elderly,normal,2,Not Recommended
Minute Maid Pulpy rasa jambu,22.0,23.0,0.0,20.0,0.0,child,normal,1,Not Recommended
Minute Maid Pulpy rasa jambu,22.0,23.0,0.0,20.0,0.0,child,normal,0,Caution
Minute Maid Pulpy rasa jeruk,27.0,34.0,130.0,45.0,0.0,adult,normal,0,Caution
Minute Maid Pulpy rasa jeruk,27.0,34.0,130.0,45.0,0.0,adult,overweight,0,Caution
Minute Maid Pulpy rasa jeruk,27.0,34.0,130.0,45.0,0.0,adult,normal,1,Not Recommended
Minute Maid Pulpy rasa jeruk,27.0,34.0,130.0,45.0,0.0,adult,overweight,2,Not Recommended
Minute Maid Pulpy rasa jeruk,27.0,34.0,130.0,45.0,0.0,elderly,normal,2,Not Recommended
Minute Maid Pulpy rasa jeruk,27.0,34.0,130.0,45.0,0.0,child,normal,1,Not Recommended
Minute Maid Pulpy rasa jeruk,27.0,34.0,130.0,45.0,0.0,child,normal,0,Caution
Minute Maid Pulpy rasa anggur dengan nata de coco,24.0,28.0,0.0,10.0,0.0,adult,normal,0,Recommended
Minute Maid Pulpy rasa anggur dengan nata de coco,24.0,28.0,0.0,10.0,0.0,adult,overweight,0,Caution
Minute Maid Pulpy rasa anggur dengan nata de coco,24.0,28.0,0.0,10.0,0.0,adult,normal,1,Not Recommended
Minute Maid Pulpy rasa anggur dengan nata de coco,24.0,28.0,0.0,10.0,0.0,adult,overweight,2,Not Recommended
Minute Maid Pulpy rasa anggur dengan nata de coco,24.0,28.0,0.0,10.0,0.0,elderly,normal,2,Not Recommended
Minute Maid Pulpy rasa anggur dengan nata de coco,24.0,28.0,0.0,10.0,0.0,child,normal,1,Not Recommended
Minute Maid Pulpy rasa anggur dengan nata de coco,24.0,28.0,0.0,10.0,0.0,child,normal,0,Caution
kentang rebus,5.74,17.72,76.0,27.0,0.14,adult,normal,0,Recommended
kentang rebus,5.74,17.72,76.0,27.0,0.14,adult,overweight,0,Recommended
kentang rebus,5.74,17.72,76.0,27.0,0.14,adult,normal,1,Caution
kentang rebus,5.74,17.72,76.0,27.0,0.14,adult,overweight,2,Caution
kentang rebus,5.74,17.72,76.0,27.0,0.14,elderly,normal,2,Caution
kentang rebus,5.74,17.72,76.0,27.0,0.14,child,normal,1,Caution
kentang rebus,5.74,17.72,76.0,27.0,0.14,child,normal,0,Recommended
"Ikan Cakalang, segar",0.0,5.5,107.0,66.0,0.7,adult,normal,0,Recommended
"Ikan Cakalang, segar",0.0,5.5,107.0,66.0,0.7,adult,overweight,0,Recommended
"Ikan Cakalang, segar",0.0,5.5,107.0,66.0,0.7,adult,normal,1,Recommended
"Ikan Cakalang, segar",0.0,5.5,107.0,66.0,0.7,adult,overweight,2,Caution
"Ikan Cakalang, segar",0.0,5.5,107.0,66.0,0.7,elderly,normal,2,Caution
"Ikan Cakalang, segar",0.0,5.5,107.0,66.0,0.7,child,normal,1,Recommended
"Ikan Cakalang, segar",0.0,5.5,107.0,66.0,0.7,child,normal,0,Recommended
Jawara cabai tabur jambal,0.0,2.0,10.0,150.0,0.0,adult,normal,0,Recommended
Jawara cabai tabur jambal,0.0,2.0,10.0,150.0,0.0,adult,overweight,0,Recommended
Jawara cabai tabur jambal,0.0,2.0,10.0,150.0,0.0,adult,normal,1,Recommended
Jawara cabai tabur jambal,0.0,2.0,10.0,150.0,0.0,adult,overweight,2,Recommended
Jawara cabai tabur jambal,0.0,2.0,10.0,150.0,0.0,elderly,normal,2,Recommended
Jawara cabai tabur jambal,0.0,2.0,10.0,150.0,0.0,child,normal,1,Recommended
Jawara cabai tabur jambal,0.0,2.0,10.0,150.0,0.0,child,normal,0,Recommended
Jawara cabai tabur bawang goreng,0.0,2.0,10.0,150.0,0.0,adult,normal,0,Recommended
Jawara cabai tabur bawang goreng,0.0,2.0,10.0,150.0,0.0,adult,overweight,0,Recommended
Jawara cabai tabur bawang goreng,0.0,2.0,10.0,150.0,0.0,adult,normal,1,Recommended
Jawara cabai tabur bawang goreng,0.0,2.0,10.0,150.0,0.0,adult,overweight,2,Recommended
Jawara cabai tabur bawang goreng,0.0,2.0,10.0,150.0,0.0,elderly,normal,2,Recommended
Jawara cabai tabur bawang goreng,0.0,2.0,10.0,150.0,0.0,child,normal,1,Recommended
Jawara cabai tabur bawang goreng,0.0,2.0,10.0,150.0,0.0,child,normal,0,Recommended
Red Bull,0.0,28.0,112.0,0.0,0.0,adult,normal,0,Recommended
Red Bull,0.0,28.0,112.0,0.0,0.0,adult,overweight,0,Recommended
Red Bull,0.0,28.0,112.0,0.0,0.0,adult,normal,1,Caution
Red Bull,0.0,28.0,112.0,0.0,0.0,adult,overweight,2,Caution
Red Bull,0.0,28.0,112.0,0.0,0.0,elderly,normal,2,Caution
Red Bull,0.0,28.0,112.0,0.0,0.0,child,normal,1,Caution
Red Bull,0.0,28.0,112.0,0.0,0.0,child,normal,0,Recommended
Sushi red bull roll,28.0,72.0,484.0,0.0,7.5,adult,normal,0,Not Recommended
Sushi red bull roll,28.0,72.0,484.0,0.0,7.5,adult,overweight,0,Not Recommended
Sushi red bull roll,28.0,72.0,484.0,0.0,7.5,adult,normal,1,Not Recommended
Sushi red bull roll,28.0,72.0,484.0,0.0,7.5,adult,overweight,2,Not Recommended
Sushi red bull roll,28.0,72.0,484.0,0.0,7.5,elderly,normal,2,Not Recommended
Sushi red bull roll,28.0,72.0,484.0,0.0,7.5,child,normal,1,Not Recommended
Sushi red bull roll,28.0,72.0,484.0,0.0,7.5,child,normal,0,Not Recommended
OREO SOFT CAKE,0.0,8.0,80.0,50.0,5.0,adult,normal,0,Recommended
OREO SOFT CAKE,0.0,8.0,80.0,50.0,5.0,adult,overweight,0,Recommended
OREO SOFT CAKE,0.0,8.0,80.0,50.0,5.0,adult,normal,1,Recommended
OREO SOFT CAKE,0.0,8.0,80.0,50.0,5.0,adult,overweight,2,Caution
OREO SOFT CAKE,0.0,8.0,80.0,50.0,5.0,elderly,normal,2,Caution
OREO SOFT CAKE,0.0,8.0,80.0,50.0,5.0,child,normal,1,Recommended
OREO SOFT CAKE,0.0,8.0,80.0,50.0,5.0,child,normal,0,Recommended
Koko krunch,9.0,23.0,110.0,0.0,1.0,adult,normal,0,Recommended
Koko krunch,9.0,23.0,110.0,0.0,1.0,adult,overweight,0,Recommended
Koko krunch,9.0,23.0,110.0,0.0,1.0,adult,normal,1,Caution
Koko krunch,9.0,23.0,110.0,0.0,1.0,adult,overweight,2,Caution
Koko krunch,9.0,23.0,110.0,0.0,1.0,elderly,normal,2,Caution
Koko krunch,9.0,23.0,110.0,0.0,1.0,child,normal,1,Caution
Koko krunch,9.0,23.0,110.0,0.0,1.0,child,normal,0,Recommended
Krupuk udang Ny. Siok (mentah),2.0,16.0,70.0,260.0,0.0,adult,normal,0,Recommended
Krupuk udang Ny. Siok (mentah),2.0,16.0,70.0,260.0,0.0,adult,overweight,0,Recommended
Krupuk udang Ny. Siok (mentah),2.0,16.0,70.0,260.0,0.0,adult,normal,1,Caution
Krupuk udang Ny. Siok (mentah),2.0,16.0,70.0,260.0,0.0,adult,overweight,2,Caution
Krupuk udang Ny. Siok (mentah),2.0,16.0,70.0,260.0,0.0,elderly,normal,2,Caution
Krupuk udang Ny. Siok (mentah),2.0,16.0,70.0,260.0,0.0,child,normal,1,Caution
Krupuk udang Ny. Siok (mentah),2.0,16.0,70.0,260.0,0.0,child,normal,0,Recommended
Cookies Oat krunch coklat gelap,6.0,18.0,120.0,0.0,4.5,adult,normal,0,Recommended
Cookies Oat krunch coklat gelap,6.0,18.0,120.0,0.0,4.5,adult,overweight,0,Caution
Cookies Oat krunch coklat gelap,6.0,18.0,120.0,0.0,4.5,adult,normal,1,Caution
Cookies Oat krunch coklat gelap,6.0,18.0,120.0,0.0,4.5,adult,overweight,2,Caution
Cookies Oat krunch coklat gelap,6.0,18.0,120.0,0.0,4.5,elderly,normal,2,Caution
Cookies Oat krunch coklat gelap,6.0,18.0,120.0,0.0,4.5,child,normal,1,Caution
Cookies Oat krunch coklat gelap,6.0,18.0,120.0,0.0,4.5,child,normal,0,Recommended
Kacang tunis,0.0,72.9,351.0,1.0,1.2,adult,normal,0,Caution
Kacang tunis,0.0,72.9,351.0,1.0,1.2,adult,overweight,0,Caution
Kacang tunis,0.0,72.9,351.0,1.0,1.2,adult,normal,1,Not Recommended
Kacang tunis,0.0,72.9,351.0,1.0,1.2,adult,overweight,2,Not Recommended
Kacang tunis,0.0,72.9,351.0,1.0,1.2,elderly,normal,2,Not Recommended
Kacang tunis,0.0,72.9,351.0,1.0,1.2,child,normal,1,Not Recommended
Kacang tunis,0.0,72.9,351.0,1.0,1.2,child,normal,0,Caution
"Carica papaya, segar",0.0,3.7,24.0,0.0,0.2,adult,normal,0,Recommended
"Carica papaya, segar",0.0,3.7,24.0,0.0,0.2,adult,overweight,0,Recommended
"Carica papaya, segar",0.0,3.7,24.0,0.0,0.2,adult,normal,1,Recommended
"Carica papaya, segar",0.0,3.7,24.0,0.0,0.2,adult,overweight,2,Recommended
"Carica papaya, segar",0.0,3.7,24.0,0.0,0.2,elderly,normal,2,Recommended
"Carica papaya, segar",0.0,3.7,24.0,0.0,0.2,child,normal,1,Recommended
"Carica papaya, segar",0.0,3.7,24.0,0.0,0.2,child,normal,0,Recommended
Rica-rica taipa,0.0,10.0,49.0,426.0,0.3,adult,normal,0,Recommended
Rica-rica taipa,0.0,10.0,49.0,426.0,0.3,adult,overweight,0,Recommended
Rica-rica taipa,0.0,10.0,49.0,426.0,0.3,adult,normal,1,Caution
Rica-rica taipa,0.0,10.0,49.0,426.0,0.3,adult,overweight,2,Caution
Rica-rica taipa,0.0,10.0,49.0,426.0,0.3,elderly,normal,2,Caution
Rica-rica taipa,0.0,10.0,49.0,426.0,0.3,child,normal,1,Caution
Rica-rica taipa,0.0,10.0,49.0,426.0,0.3,child,normal,0,Recommended
Babi hutan masak rica,0.0,0.2,491.0,1415.0,16.3,adult,normal,0,Caution
Babi hutan masak rica,0.0,0.2,491.0,1415.0,16.3,adult,overweight,0,Caution
Babi hutan masak rica,0.0,0.2,491.0,1415.0,16.3,adult,normal,1,Not Recommended
Babi hutan masak rica,0.0,0.2,491.0,1415.0,16.3,adult,overweight,2,Not Recommended
Babi hutan masak rica,0.0,0.2,491.0,1415.0,16.3,elderly,normal,2,Not Recommended
Babi hutan masak rica,0.0,0.2,491.0,1415.0,16.3,child,normal,1,Not Recommended
Babi hutan masak rica,0.0,0.2,491.0,1415.0,16.3,child,normal,0,Caution
"Tikus rica, masakan",0.0,3.8,257.0,1724.0,18.5,adult,normal,0,Caution
"Tikus rica, masakan",0.0,3.8,257.0,1724.0,18.5,adult,overweight,0,Caution
"Tikus rica, masakan",0.0,3.8,257.0,1724.0,18.5,adult,normal,1,Not Recommended
"Tikus rica, masakan",0.0,3.8,257.0,1724.0,18.5,adult,overweight,2,Not Recommended
"Tikus rica, masakan",0.0,3.8,257.0,1724.0,18.5,elderly,normal,2,Not Recommended
"Tikus rica, masakan",0.0,3.8,257.0,1724.0,18.5,child,normal,1,Not Recommended
"Tikus rica, masakan",0.0,3.8,257.0,1724.0,18.5,child,normal,0,Caution
"Merica, kering",0.0,64.4,365.0,4.0,6.8,adult,normal,0,Caution
"Merica, kering",0.0,64.4,365.0,4.0,6.8,adult,overweight,0,Caution
"Merica, kering",0.0,64.4,365.0,4.0,6.8,adult,normal,1,Not Recommended
"Merica, kering",0.0,64.4,365.0,4.0,6.8,adult,overweight,2,Not Recommended
"Merica, kering",0.0,64.4,365.0,4.0,6.8,elderly,normal,2,Not Recommended
"Merica, kering",0.0,64.4,365.0,4.0,6.8,child,normal,1,Not Recommended
"Merica, kering",0.0,64.4,365.0,4.0,6.8,child,normal,0,Caution
"Ale, toge, tauge, kecambah, segar",0.0,3.8,37.0,2.0,0.5,adult,normal,0,Recommended
"Ale, toge, tauge, kecambah, segar",0.0,3.8,37.0,2.0,0.5,adult,overweight,0,Recommended
"Ale, toge, tauge, kecambah, segar",0.0,3.8,37.0,2.0,0.5,adult,normal,1,Recommended
"Ale, toge, tauge, kecambah, segar",0.0,3.8,37.0,2.0,0.5,adult,overweight,2,Recommended
"Ale, toge, tauge, kecambah, segar",0.0,3.8,37.0,2.0,0.5,elderly,normal,2,Recommended
"Ale, toge, tauge, kecambah, segar",0.0,3.8,37.0,2.0,0.5,child,normal,1,Recommended
"Ale, toge, tauge, kecambah, segar",0.0,3.8,37.0,2.0,0.5,child,normal,0,Recommended
Folabee rasa coklat,9.0,26.0,25.0,190.0,5.0,adult,normal,0,Recommended
Folabee rasa coklat,9.0,26.0,25.0,190.0,5.0,adult,overweight,0,Recommended
Folabee rasa coklat,9.0,26.0,25.0,190.0,5.0,adult,normal,1,Caution
Folabee rasa coklat,9.0,26.0,25.0,190.0,5.0,adult,overweight,2,Caution
Folabee rasa coklat,9.0,26.0,25.0,190.0,5.0,elderly,normal,2,Caution
Folabee rasa coklat,9.0,26.0,25.0,190.0,5.0,child,normal,1,Caution
Folabee rasa coklat,9.0,26.0,25.0,190.0,5.0,child,normal,0,Recommended
Pop Ice Rasa Cokelat,17.0,22.0,10.0,35.0,1.0,adult,normal,0,Recommended
Pop Ice Rasa Cokelat,17.0,22.0,10.0,35.0,1.0,adult,overweight,0,Recommended
Pop Ice Rasa Cokelat,17.0,22.0,10.0,35.0,1.0,adult,normal,1,Not Recommended
Pop Ice Rasa Cokelat,17.0,22.0,10.0,35.0,1.0,adult,overweight,2,Not Recommended
Pop Ice Rasa Cokelat,17.0,22.0,10.0,35.0,1.0,elderly,normal,2,Not Recommended
Pop Ice Rasa Cokelat,17.0,22.0,10.0,35.0,1.0,child,normal,1,Not Recommended
Pop Ice Rasa Cokelat,17.0,22.0,10.0,35.0,1.0,child,normal,0,Caution
Matcha Tea Latte,30.0,31.5,190.0,0.0,4.0,adult,normal,0,Caution
Matcha Tea Latte,30.0,31.5,190.0,0.0,4.0,adult,overweight,0,Caution
Matcha Tea Latte,30.0,31.5,190.0,0.0,4.0,adult,normal,1,Not Recommended
Matcha Tea Latte,30.0,31.5,190.0,0.0,4.0,adult,overweight,2,Not Recommended
Matcha Tea Latte,30.0,31.5,190.0,0.0,4.0,elderly,normal,2,Not Recommended
Matcha Tea Latte,30.0,31.5,190.0,0.0,4.0,child,normal,1,Not Recommended
Matcha Tea Latte,30.0,31.5,190.0,0.0,4.0,child,normal,0,Caution
"Labu kuning, segar",0.0,10.0,51.0,280.0,0.5,adult,normal,0,Recommended
"Labu kuning, segar",0.0,10.0,51.0,280.0,0.5,adult,overweight,0,Recommended
"Labu kuning, segar",0.0,10.0,51.0,280.0,0.5,adult,normal,1,Recommended
"Labu kuning, segar",0.0,10.0,51.0,280.0,0.5,adult,overweight,2,Caution
"Labu kuning, segar",0.0,10.0,51.0,280.0,0.5,elderly,normal,2,Caution
"Labu kuning, segar",0.0,10.0,51.0,280.0,0.5,child,normal,1,Recommended
"Labu kuning, segar",0.0,10.0,51.0,280.0,0.5,child,normal,0,Recommended
Susu Slim dan fit coklat,12.0,30.0,200.0,0.0,3.0,adult,normal,0,Recommended
